id,is_iceberg
5941774d,0.8482258915901184
4023181e,0.022353069856762886
b20200e4,0.002182044554501772
e7f018bb,0.9488820433616638
4371c8c3,0.030581705272197723
a8d9b1fd,0.8807951807975769
29e7727e,0.08877014368772507
92a51ffb,0.9938735961914062
c769ac97,0.0005488929455168545
aee0547d,0.00016651775513309985
565b28ac,0.0005531971692107618
e04e9775,0.4534548819065094
8e8161d1,0.07663088291883469
4cf4d256,0.13659940659999847
139e5324,0.5011168718338013
f156976f,0.10718163102865219
68a117cc,0.15637174248695374
d9aa7a56,0.6880483031272888
9005b143,0.3771096169948578
5f6d3988,0.8346881866455078
9ad70954,0.005017966032028198
b9087b9e,0.7126308679580688
a39a1427,0.85791015625
82fbe8ed,0.06963057816028595
1fae4879,0.0017062812112271786
6dd8f13d,0.009483827278017998
bbad5958,0.6324859857559204
54527583,0.00751462671905756
be8fa29c,0.42224258184432983
81a3328f,0.9911337494850159
1a3c0ab3,0.000478300207760185
4deeeb8b,0.46818941831588745
ac6d5632,0.008264400064945221
472dadb5,0.5626189708709717
96093f95,0.9739120006561279
f5b4e3df,0.9632618427276611
e01a3c92,0.15207961201667786
001680af,0.028652328997850418
8e639f33,0.44713759422302246
a2c16612,0.6407202482223511
a6d76474,0.005633025895804167
19c47684,0.09208208322525024
015827b6,0.051152028143405914
7df7f7ce,0.7440961599349976
0bbf1a3f,0.46108129620552063
636cfbb7,0.628413736820221
7370030a,0.9944097399711609
43aa97ad,0.1461220234632492
ba2b5e63,0.9810489416122437
dfdd335b,0.9062629342079163
e79b13dc,0.004577319603413343
dc32b195,0.05498505011200905
6d868590,0.9337326884269714
75fa59aa,0.07346801459789276
ffe50836,0.14278975129127502
a7bfd784,0.9806384444236755
b3d569e3,0.009124821983277798
6c538c5b,0.14448443055152893
5c7c15f4,0.07388131320476532
0b745139,0.8363896608352661
fd14608e,0.8039659261703491
f0bc8305,0.03154095262289047
a10ccb28,0.9927524328231812
543304c7,0.4199259579181671
6c3a4078,8.363334200112149e-05
9b73cc75,0.7916690707206726
5c6c71b1,0.09849544614553452
09ee9186,0.6599660515785217
207c35cf,0.014885449782013893
153c813e,0.0013591069728136063
5605d58b,0.625004231929779
642ca396,0.02322847954928875
d32d72c0,0.07748720049858093
16646a17,0.947287917137146
384074af,0.09534353762865067
69bf1e8c,0.052674900740385056
9e90a054,0.00717519037425518
89dbe7f7,0.9921356439590454
dbd27d22,0.7320489883422852
a2ea1561,0.003614790504798293
d63402af,0.003457306418567896
1ac8bb92,0.8516632318496704
8beffca5,0.005575357936322689
46741f3e,0.0006380608538165689
e5ee6aa7,0.039210040122270584
5ecd892b,0.35942715406417847
69892166,0.0010397908044978976
2f725a81,0.6486083269119263
810abfe4,0.003154496429488063
e6f973e6,0.04792638123035431
c60a5c46,0.03862588480114937
c42b9e08,0.023773299530148506
c3f00c23,0.017226407304406166
5307fdb8,0.9335615634918213
3e4f005e,0.012346032075583935
4a4cc2e0,0.4693170189857483
9bdd88d1,0.0019215536303818226
0d832bed,0.09003999829292297
